word,word_count,rank,,Total,120432
femton,4,3550,,,
mdra-och,4,3551,,,
graviditeter,4,3552,,,
verfrbara,4,3553,,,
kningen,4,3554,,,
investera,4,3555,,,
effektivisering,4,3556,,,
näringsrik,4,3557,,,
kulturyttringarna,4,3558,,,
fornminnen,4,3559,,,
ansvariga,4,3560,,,
natur-och,4,3561,,,
frebild,4,3562,,,
säkerställas,4,3563,,,
kompetensutveckling,4,3564,,,
bredda,4,3565,,,
strategisk,4,3566,,,
regionalt,4,3567,,,
kollektivt,4,3568,,,
linjer,4,3569,,,
speciella,4,3570,,,
vakter,4,3571,,,
bilar,4,3572,,,
energifrsrjning,4,3573,,,
folkbildningens,4,3574,,,
nationalistiska,4,3575,,,
bildning,4,3576,,,
samhällsutveckling,4,3577,,,
turism,4,3578,,,
anställa,4,3579,,,
framåt,4,3580,,,
bestå,4,3581,,,
acceptabel,4,3582,,,
arbetsplatsen,4,3583,,,
knen,4,3584,,,
läkemedel,4,3585,,,
reglering,4,3586,,,
flytt,4,3587,,,
betraktas,4,3588,,,
efterfrågas,4,3589,,,
kärlek,4,3590,,,
krig,4,3591,,,
bäras,4,3592,,,
giltiga,4,3593,,,
erenskommelse,4,3594,,,
socialdemokraterna,4,3595,,,
sammanträde,4,3596,,,
regeringskansliet,4,3597,,,
l,4,3598,,,
kommittén,4,3599,,,
kostnadsutjämning,4,3600,,,
beräkning,4,3601,,,
utredning,4,3602,,,
sou,4,3603,,,
kostnadsskillnader,4,3604,,,
frslagen,4,3605,,,
delmodeller,4,3606,,,
tillskott,4,3607,,,
presenterade,4,3608,,,
gymnasieutbildning,4,3609,,,
befolkningsfrändringar,4,3610,,,
250,4,3611,,,
minskning,4,3612,,,
lekostnadsskillnader,4,3613,,,
lnekostnadsindexet,4,3614,,,
kompensationen,4,3615,,,
hjningar,4,3616,,,
svagare,4,3617,,,
95,4,3618,,,
arbetsgivaravgift,4,3619,,,
skl,4,3620,,,
egentligen,4,3621,,,
skattesats,4,3622,,,
relativ,4,3623,,,
obligatoriska,4,3624,,,
malm,4,3625,,,
skåne,4,3626,,,
hskoleutbildning,4,3627,,,
utad,4,3628,,,
hemliga,4,3629,,,
blåljusverksamhet,4,3630,,,
bedmas,4,3631,,,
klaras,4,3632,,,
kapacitet,4,3633,,,
tillsatt,4,3634,,,
polisorganisationen,4,3635,,,
rikspolisstyrelsen,4,3636,,,
omorganisationen,4,3637,,,
operativa,4,3638,,,
insatsstyrkan,4,3639,,,
polisutbildning,4,3640,,,
frlorar,4,3641,,,
fbjuda,4,3642,,,
markant,4,3643,,,
vanlig,4,3644,,,
skiftat,4,3645,,,
terrorister,4,3646,,,
tjänstgrande,4,3647,,,
mätas,4,3648,,,
gärningsmännen,4,3649,,,
organisera,4,3650,,,
angripare,4,3651,,,
bevakning,4,3652,,,
registreras,4,3653,,,
rättvis,4,3654,,,
normalfallet,4,3655,,,
hemlig,4,3656,,,
freskrivet,4,3657,,,
fängelse,4,3658,,,
tecken,4,3659,,,
dåvarande,4,3660,,,
uppgav,4,3661,,,
sju,4,3662,,,
straffskärpningar,4,3663,,,
tjänsteman,4,3664,,,
konstnärliga,4,3665,,,
kända,4,3666,,,
jämställt,4,3667,,,
gynnats,4,3668,,,
jämställdhetsarbetet,4,3669,,,
anmälningsbenägenhet,4,3670,,,
ambitisa,4,3671,,,
jämställdhetsperspektivet,4,3672,,,
strukturer,4,3673,,,
jämställdhetsintegrering,4,3674,,,
jämställdhetspolitiska,4,3675,,,
20152020,4,3676,,,
beräkningarna,4,3677,,,
nämnda,4,3678,,,
genomfrt,4,3679,,,
bostadsbidrag,4,3680,,,
rut,4,3681,,,
0,4,3682,,,
praktisk,4,3683,,,
gapet,4,3684,,,
flickors,4,3685,,,
20092019,4,3686,,,
asyltillstånd,4,3687,,,
asylskäl,4,3688,,,
processer,4,3689,,,
språkfrståelsen,4,3690,,,
fallande,4,3691,,,
arbetsmarknadspolitik,4,3692,,,
medborgarplikt,4,3693,,,
byggt,4,3694,,,
test,4,3695,,,
frflutna,4,3696,,,
runtom,4,3697,,,
deltar,4,3698,,,
frberedelseklasser,4,3699,,,
läroplan,4,3700,,,
vårdgarantins,4,3701,,,
utomlands,4,3702,,,
avlastar,4,3703,,,
lån,4,3704,,,
skolpolitik,4,3705,,,
trender,4,3706,,,
dominera,4,3707,,,
barngrupp,4,3708,,,
matkvalitén,4,3709,,,
yrkesvägledning,4,3710,,,
rekryteras,4,3711,,,
publiceras,4,3712,,,
digitalisering,4,3713,,,
läromedelsråd,4,3714,,,
databank,4,3715,,,
inspelade,4,3716,,,
undervisningens,4,3717,,,
startas,4,3718,,,
påvisbart,4,3719,,,
skolinspektionens,4,3720,,,
partipolitiskt,4,3721,,,
fståelse,4,3722,,,
vinner,4,3723,,,
yrkesvägledningen,4,3724,,,
gymnasium,4,3725,,,
lärarledda,4,3726,,,
vassare,4,3727,,,
tillåten,4,3728,,,
anställningsbara,4,3729,,,
slutet,4,3730,,,
fberedelseskola,4,3731,,,
proven,4,3732,,,
rättas,4,3733,,,
elevpengen,4,3734,,,
elevunderlag,4,3735,,,
fberedelseskolan,4,3736,,,
finland,4,3737,,,
kurser,4,3738,,,
sa,4,3739,,,
friskolan,4,3740,,,
självfallet,4,3741,,,
fattar,4,3742,,,
vittnar,4,3743,,,
dialog,4,3744,,,
inspiration,4,3745,,,
forskningens,4,3746,,,
konstnärlig,4,3747,,,
autonomi,4,3748,,,
medlemsavgiftens,4,3749,,,
uteslutning,4,3750,,,
distriktsstämmans,4,3751,,,
årsmtets,4,3752,,,
styrelsemten,4,3753,,,
verksamhetsplan,4,3754,,,
nomineringskommitté,4,3755,,,
utskick,4,3756,,,
nominering,4,3757,,,
till-och,4,3758,,,
avsättning,4,3759,,,
utestängd,4,3760,,,
utestängning,4,3761,,,
säte,4,3762,,,
fastställer,4,3763,,,
riksdagsvalkretsar,4,3764,,,
kristinehamn,4,3765,,,
gteborg,4,3766,,,
arbetsgrupper,4,3767,,,
valkampanj,4,3768,,,
värva,4,3769,,,
intilliggande,4,3770,,,
kommunfreningen,4,3771,,,
diskussionsärenden,4,3772,,,
kommunfreningsstyrelsen,4,3773,,,
vardera,4,3774,,,
kommunfeningsstyrelsen,4,3775,,,
kretsfeningsstyrelsen,4,3776,,,
distriktsstämmorna,4,3777,,,
kommunfeningsårsmena,4,3778,,,
partistyrelsens,4,3779,,,
nomineringstiden,4,3780,,,
partiordfrande,4,3781,,,
representera,4,3782,,,
beslutsmässigt,4,3783,,,
listor,4,3784,,,
vunnit,4,3785,,,
rangordning,4,3786,,,
årsmtet,4,3787,,,
lotten,4,3788,,,
medlemsbaserade,4,3789,,,
jämfrelsetalet,4,3790,,,
ombudsfrfarande,4,3791,,,
meddela,4,3792,,,
handhar,4,3793,,,
adjungerad,4,3794,,,
sekreterare,4,3795,,,
utslagsrst,4,3796,,,
firmatecknare,4,3797,,,
rikslistan,4,3798,,,
regionvalet,4,3799,,,
verfra,4,3800,,,
beloppet,4,3801,,,
valberedningar,4,3802,,,
kommunvalkretslistor,4,3803,,,
valsedeln,4,3804,,,
begärs,4,3805,,,
partigemensamma,4,3806,,,
valfonden,4,3807,,,
kluvet,4,3808,,,
tiotusentals,4,3809,,,
skuggsamhället,4,3810,,,
attentat,4,3811,,,
aggressivt,4,3812,,,
ineffektiva,4,3813,,,
utvidgat,4,3814,,,
underhållsskuld,4,3815,,,
bostadsbristen,4,3816,,,
byggprocessen,4,3817,,,
flyttkedjan,4,3818,,,
vårdnad,4,3819,,,
assistent,4,3820,,,
ålderns,4,3821,,,
ditt,4,3822,,,
territorium,4,3823,,,
folkmordet,4,3824,,,
återuppbyggnad,4,3825,,,
viltvård,4,3826,,,
grundlagsändringar,4,3827,,,
25000,4,3828,,,
2900,4,3829,,,
1200,4,3830,,,
3160,4,3831,,,
175,4,3832,,,
27500,4,3833,,,
frbättrat,3,3834,,,
släktskap,3,3835,,,
tusen,3,3836,,,
språklig,3,3837,,,
frdjupat,3,3838,,,
avga,3,3839,,,
västerländska,3,3840,,,
verkligen,3,3841,,,
rrligheten,3,3842,,,
motiveras,3,3843,,,
berda,3,3844,,,
medlemsstaten,3,3845,,,
eu-initiativ,3,3846,,,
granskas,3,3847,,,
folkvalda,3,3848,,,
svars,3,3849,,,
kande,3,3850,,,
flora,3,3851,,,
medlemsstaters,3,3852,,,
återfra,3,3853,,,
återgå,3,3854,,,
folks,3,3855,,,
polarisering,3,3856,,,
regelrätta,3,3857,,,
icke-bindande,3,3858,,,
slutsatser,3,3859,,,
tenderar,3,3860,,,
kraftfulla,3,3861,,,
strukturfonder,3,3862,,,
ppet,3,3863,,,
åtal,3,3864,,,
utgifter,3,3865,,,
krävas,3,3866,,,
strikt,3,3867,,,
subsidiaritetsprincipen,3,3868,,,
otaliga,3,3869,,,
identifierat,3,3870,,,
inrättandet,3,3871,,,
fhållande,3,3872,,,
präglar,3,3873,,,
väntas,3,3874,,,
54,3,3875,,,
kostnadsdrivande,3,3876,,,
kritik,3,3877,,,
undermålig,3,3878,,,
avgift,3,3879,,,
uppemot,3,3880,,,
långtidsbudgeten,3,3881,,,
400,3,3882,,,
rikare,3,3883,,,
fattigare,3,3884,,,
medf,3,3885,,,
finansierade,3,3886,,,
ineffektiv,3,3887,,,
tusentals,3,3888,,,
städerna,3,3889,,,
siffror,3,3890,,,
infandet,3,3891,,,
nuläget,3,3892,,,
påtaglig,3,3893,,,
infrs,3,3894,,,
omfrdelning,3,3895,,,
reformen,3,3896,,,
sammanlagt,3,3897,,,
dda,3,3898,,,
hjas,3,3899,,,
tänkbara,3,3900,,,
illegal,3,3901,,,
frebyggas,3,3902,,,
transitcenter,3,3903,,,
inträde,3,3904,,,
motsats,3,3905,,,
tredjelandsmedborgare,3,3906,,,
medlemsstat,3,3907,,,
mligga,3,3908,,,
eu-lagstiftning,3,3909,,,
fns,3,3910,,,
flyktingpolitik,3,3911,,,
katastrofer,3,3912,,,
gs,3,3913,,,
partnerskap,3,3914,,,
väntan,3,3915,,,
väntar,3,3916,,,
återta,3,3917,,,
kas,3,3918,,,
eu-land,3,3919,,,
myndigheternas,3,3920,,,
återinfra,3,3921,,,
inledningsvis,3,3922,,,
etias,3,3923,,,
polisiära,3,3924,,,
säkerhetspolisen,3,3925,,,
garant,3,3926,,,
årens,3,3927,,,
frånta,3,3928,,,
regimer,3,3929,,,
rättsliga,3,3930,,,
prioritet,3,3931,,,
återfå,3,3932,,,
kontrollen,3,3933,,,
begås,3,3934,,,
utredningar,3,3935,,,
beaktat,3,3936,,,
myndigheterna,3,3937,,,
rådande,3,3938,,,
krafter,3,3939,,,
sektorer,3,3940,,,
bilaterala,3,3941,,,
utvecklingsbistånd,3,3942,,,
export,3,3943,,,
eu-direktiv,3,3944,,,
#NAME?,3,3945,,,
implementering,3,3946,,,
fsa,3,3947,,,
världsledande,3,3948,,,
varf,3,3949,,,
bräschen,3,3950,,,
wto,3,3951,,,
spel,3,3952,,,
omotiverade,3,3953,,,
uteblir,3,3954,,,
noggranna,3,3955,,,
demokratisering,3,3956,,,
snus,3,3957,,,
film,3,3958,,,
samhällsdebatten,3,3959,,,
samtalet,3,3960,,,
pras,3,3961,,,
väsentligt,3,3962,,,
utmanas,3,3963,,,
upphovsrätten,3,3964,,,
avseenden,3,3965,,,
hellre,3,3966,,,
kontinenten,3,3967,,,
bestämt,3,3968,,,
användaren,3,3969,,,
inskränka,3,3970,,,
flexibilitet,3,3971,,,
bibehålla,3,3972,,,
systemen,3,3973,,,
streamingtjänster,3,3974,,,
eu-regler,3,3975,,,
legala,3,3976,,,
#NAME?,3,3977,,,
verk,3,3978,,,
fsvara,3,3979,,,
meddelarfriheten,3,3980,,,
källor,3,3981,,,
debatt,3,3982,,,
miljområdet,3,3983,,,
konkurrensnackdelar,3,3984,,,
frvisso,3,3985,,,
avfallshantering,3,3986,,,
tillsatte,3,3987,,,
riksdag,3,3988,,,
art,3,3989,,,
innehåller,3,3990,,,
fvaltningen,3,3991,,,
markägare,3,3992,,,
skogen,3,3993,,,
hindra,3,3994,,,
mervärden,3,3995,,,
verträdelser,3,3996,,,
drivas,3,3997,,,
etiskt,3,3998,,,
näringsidkare,3,3999,,,
vattendrag,3,4000,,,
miljn,3,4001,,,
biodrivmedel,3,4002,,,
koldioxidskatt,3,4003,,,
tagits,3,4004,,,
kallat,3,4005,,,
hårda,3,4006,,,
pensioner,3,4007,,,
lägen,3,4008,,,
kringgå,3,4009,,,
ändrar,3,4010,,,
uteslutande,3,4011,,,
budgetar,3,4012,,,
pension,3,4013,,,
forskningsprojekt,3,4014,,,
återfinns,3,4015,,,
ordentliga,3,4016,,,
tyngd,3,4017,,,
utvidgningen,3,4018,,,
rt,3,4019,,,
gränshinder,3,4020,,,
oroväckande,3,4021,,,
staters,3,4022,,,
fattiga,3,4023,,,
somliga,3,4024,,,
slopas,3,4025,,,
trovärdighet,3,4026,,,
frvänta,3,4027,,,
framgångar,3,4028,,,
finansieringen,3,4029,,,
yrkesfrare,3,4030,,,
läst,3,4031,,,
avskräcker,3,4032,,,
visionen,3,4033,,,
hemmamten,3,4034,,,
verksamhetsbesk,3,4035,,,
samlingsplats,3,4036,,,
mts,3,4037,,,
sälja,3,4038,,,
lften,3,4039,,,
slutat,3,4040,,,
lyssna,3,4041,,,
engagera,3,4042,,,
frmedlar,3,4043,,,
slogans,3,4044,,,
sympatisera,3,4045,,,
mediala,3,4046,,,
frklarar,3,4047,,,
självfrtroende,3,4048,,,
bearbetades,3,4049,,,
idéunderlaget,3,4050,,,
hsten,3,4051,,,
kommunikativa,3,4052,,,
justeringar,3,4053,,,
blåsippan,3,4054,,,
grafiska,3,4055,,,
dubbla,3,4056,,,
kommunnivå,3,4057,,,
distriktsnivå,3,4058,,,
tryck,3,4059,,,
godkänts,3,4060,,,
sägs,3,4061,,,
frågorna,3,4062,,,
utmaning,3,4063,,,
länken,3,4064,,,
bekräftas,3,4065,,,
framver,3,4066,,,
absoluta,3,4067,,,
teoretisk,3,4068,,,
oppositionsparti,3,4069,,,
intresserad,3,4070,,,
dmjuka,3,4071,,,
kombinationen,3,4072,,,
ämne,3,4073,,,
annorlunda,3,4074,,,
uppfattar,3,4075,,,
budskapet,3,4076,,,
färg,3,4077,,,
troligen,3,4078,,,
minns,3,4079,,,
uttalanden,3,4080,,,
kännetecknas,3,4081,,,
värdekonservatism,3,4082,,,
skter,3,4083,,,
kvinnliga,3,4084,,,
omvärlden,3,4085,,,
umgänge,3,4086,,,
gemenskaper,3,4087,,,
finna,3,4088,,,
problematik,3,4089,,,
kännas,3,4090,,,
kunde,3,4091,,,
missfrhållanden,3,4092,,,
samhällsfrågor,3,4093,,,
utvecklad,3,4094,,,
riktat,3,4095,,,
tyckas,3,4096,,,
samklang,3,4097,,,
bemter,3,4098,,,
ledande,3,4099,,,
komponent,3,4100,,,
frvirring,3,4101,,,
frlora,3,4102,,,
ändring,3,4103,,,
kvällstid,3,4104,,,
medlemmars,3,4105,,,
duktiga,3,4106,,,
målbild,3,4107,,,
statistik,3,4108,,,
tänkas,3,4109,,,
ton,3,4110,,,
uppdaterade,3,4111,,,
betydelsefull,3,4112,,,
demografi,3,4113,,,
publik,3,4114,,,
arena,3,4115,,,
diskuteras,3,4116,,,
händer,3,4117,,,
uppmuntrar,3,4118,,,
urval,3,4119,,,
nischade,3,4120,,,
kostnadseffektiv,3,4121,,,
avsätta,3,4122,,,
ja,3,4123,,,
presenterar,3,4124,,,
beskaren,3,4125,,,
bibliotek,3,4126,,,
verblick,3,4127,,,
tolkningsfreträde,3,4128,,,
relevans,3,4129,,,
mobil,3,4130,,,
heter,3,4131,,,
bekant,3,4132,,,
krishantering,3,4133,,,
angående,3,4134,,,
denne,3,4135,,,
beställa,3,4136,,,
vitaliserad,3,4137,,,
småfretagande,3,4138,,,
febygga,3,4139,,,
52,3,4140,,,
61,3,4141,,,
62,3,4142,,,
lärande,3,4143,,,
83,3,4144,,,
101,3,4145,,,
112,3,4146,,,
46,3,4147,,,
ålderdom,3,4148,,,
141,3,4149,,,
varpå,3,4150,,,
innehar,3,4151,,,
positionen,3,4152,,,
invalda,3,4153,,,
avsikt,3,4154,,,
gett,3,4155,,,
frdjupade,3,4156,,,
prioritering,3,4157,,,
bekämpar,3,4158,,,
rrelser,3,4159,,,
beslutsprocessen,3,4160,,,
fåtal,3,4161,,,
öppna,3,4162,,,
hel-och,3,4163,,,
gynnar,3,4164,,,
demokratins,3,4165,,,
tillsätta,3,4166,,,
avvecklas,3,4167,,,
tydliggra,3,4168,,,
balanseras,3,4169,,,
entreprenrskap,3,4170,,,
redovisa,3,4171,,,
skattemedlen,3,4172,,,
orimliga,3,4173,,,
freteelser,3,4174,,,
implementeras,3,4175,,,
kostnadsbesparingar,3,4176,,,
leverantrer,3,4177,,,
redovisningen,3,4178,,,
utfa,3,4179,,,
samhällsnyttiga,3,4180,,,
konstruktiva,3,4181,,,
godtagbar,3,4182,,,
stadsplanering,3,4183,,,
arkitektur,3,4184,,,
stadsplaneringen,3,4185,,,
kommuninvånarnas,3,4186,,,
brottslig,3,4187,,,
familjeperspektivet,3,4188,,,
minimeras,3,4189,,,
naturliknande,3,4190,,,
utgra,3,4191,,,
folkhälsan,3,4192,,,
vatten-och,3,4193,,,
bildas,3,4194,,,
planera,3,4195,,,
beslutsfattande,3,4196,,,
trygghets-och,3,4197,,,
varierade,3,4198,,,
bostadsområden,3,4199,,,
klotter,3,4200,,,
avlägsna,3,4201,,,
organiseras,3,4202,,,
människohandel,3,4203,,,
ställen,3,4204,,,
nattetid,3,4205,,,
konsten,3,4206,,,
återuppliva,3,4207,,,
boendet,3,4208,,,
hemkänsla,3,4209,,,
bebyggelsestruktur,3,4210,,,
tekniker,3,4211,,,
frbinder,3,4212,,,
stil,3,4213,,,
städernas,3,4214,,,
skick,3,4215,,,
msesidigt,3,4216,,,
tätort,3,4217,,,
avgångar,3,4218,,,
allting,3,4219,,,
inkluderar,3,4220,,,
bortsett,3,4221,,,
spår,3,4222,,,
rättskipning,3,4223,,,
tvinga,3,4224,,,
resultera,3,4225,,,
upptäckt,3,4226,,,
patrullerande,3,4227,,,
ordningsvakter,3,4228,,,
brottsutsatta,3,4229,,,
dagsläget,3,4230,,,
ungdomars,3,4231,,,
invandrat,3,4232,,,
uppvisa,3,4233,,,
ergrepp,3,4234,,,
alkohol,3,4235,,,
hedersrelaterad,3,4236,,,
anknytning,3,4237,,,
skyddade,3,4238,,,
identiteter,3,4239,,,
begränsat,3,4240,,,
kulturellt,3,4241,,,
geografiskt,3,4242,,,
bidragit,3,4243,,,
trycket,3,4244,,,
invandrarna,3,4245,,,
flyktingmottagande,3,4246,,,
skolavslutningar,3,4247,,,
muslimska,3,4248,,,
segregationen,3,4249,,,
samhällsinformation,3,4250,,,
ändamålsenligt,3,4251,,,
godkänt,3,4252,,,
minoritetsspråken,3,4253,,,
hemländer,3,4254,,,
återvandringsbidrag,3,4255,,,
familjerna,3,4256,,,
barngrupperna,3,4257,,,
tillvaratas,3,4258,,,
dagbarnvårdare,3,4259,,,
upplevelser,3,4260,,,
hembygd,3,4261,,,
alltf,3,4262,,,
tbc,3,4263,,,
press,3,4264,,,
arbetssätt,3,4265,,,
ersätts,3,4266,,,
frändringarna,3,4267,,,
språkkunskaper,3,4268,,,
utva,3,4269,,,
kunskaperna,3,4270,,,
insats,3,4271,,,
läxläsning,3,4272,,,
bunkefloprojektet,3,4273,,,
studieresultat,3,4274,,,
preferenser,3,4275,,,
moment,3,4276,,,
generationers,3,4277,,,
regelbunden,3,4278,,,
nått,3,4279,,,
motsättningar,3,4280,,,
billigt,3,4281,,,
elevens,3,4282,,,
lugn,3,4283,,,
tillvaro,3,4284,,,
frebygger,3,4285,,,
upptäcks,3,4286,,,
skadlig,3,4287,,,
morgonsamling,3,4288,,,
dagen,3,4289,,,
åläggas,3,4290,,,
bestämda,3,4291,,,
individens,3,4292,,,
utarbeta,3,4293,,,
inställda,3,4294,,,
as,3,4295,,,
klassmorfarsystemet,3,4296,,,
näringsvärde,3,4297,,,
avgiftsfri,3,4298,,,
gymnasieskolans,3,4299,,,
arbetsgivarna,3,4300,,,
pragmatisk,3,4301,,,
tvärpolitisk,3,4302,,,
hållning,3,4303,,,
jämställdhetsproblem,3,4304,,,
personalens,3,4305,,,
arbetsmiljverket,3,4306,,,
arbetsmiljarbete,3,4307,,,
konstaterade,3,4308,,,
lnebortfall,3,4309,,,
ringa,3,4310,,,
anställningsform,3,4311,,,
genomgå,3,4312,,,
nationstillhrighet,3,4313,,,
byggsten,3,4314,,,
ensamstående,3,4315,,,
frälder,3,4316,,,
empati,3,4317,,,
kopplas,3,4318,,,
visats,3,4319,,,
beroendeenhet,3,4320,,,
gatan,3,4321,,,
behvande,3,4322,,,
klienter,3,4323,,,
omedelbar,3,4324,,,
åldras,3,4325,,,
meningsfullt,3,4326,,,
invanda,3,4327,,,
omsorgsbehov,3,4328,,,
uppbrott,3,4329,,,
årtionden,3,4330,,,
seniorboenden,3,4331,,,
entreprenad,3,4332,,,
matkvalitet,3,4333,,,
stjäl,3,4334,,,
sitta,3,4335,,,
demens,3,4336,,,
nyanställning,3,4337,,,
instans,3,4338,,,
sprinklersystem,3,4339,,,
lediga,3,4340,,,
koordinator,3,4341,,,
kvalité,3,4342,,,
äldreboende,3,4343,,,
främjas,3,4344,,,
avgifterna,3,4345,,,
sysslor,3,4346,,,
byte,3,4347,,,
inkluderade,3,4348,,,
frekomsten,3,4349,,,
vårdpersonalens,3,4350,,,
promenad,3,4351,,,
inriktat,3,4352,,,
vårdar,3,4353,,,
verkligt,3,4354,,,
friska,3,4355,,,
medarbetare,3,4356,,,
samlat,3,4357,,,
seniorer,3,4358,,,
handlingsprogram,3,4359,,,
samhällsplanering,3,4360,,,
butiker,3,4361,,,
enskildes,3,4362,,,
egenvärde,3,4363,,,
sammanhållande,3,4364,,,
kitt,3,4365,,,
syften,3,4366,,,
vakt,3,4367,,,
genersa,3,4368,,,
kulturarvsfrämjande,3,4369,,,
htider,3,4370,,,
kulturskolan,3,4371,,,
levandegra,3,4372,,,
romantiserar,3,4373,,,
vandalism,3,4374,,,
stet,3,4375,,,
antidemokratiska,3,4376,,,
språkliga,3,4377,,,
orden,3,4378,,,
undviker,3,4379,,,
framträdande,3,4380,,,
medborgaranda,3,4381,,,
misstänkt,3,4382,,,
jorden,3,4383,,,
fse,3,4384,,,
framåtskridande,3,4385,,,
miljpolitik,3,4386,,,
avsteg,3,4387,,,
nskan,3,4388,,,
varor,3,4389,,,
bruka,3,4390,,,
informeras,3,4391,,,
omkring,3,4392,,,
lningar,3,4393,,,
prvas,3,4394,,,
uppvärmning,3,4395,,,
planet,3,4396,,,
framställs,3,4397,,,
hälsosamma,3,4398,,,
bedning,3,4399,,,
storskalig,3,4400,,,
frorenade,3,4401,,,
inventera,3,4402,,,
upprättar,3,4403,,,
allemansrätten,3,4404,,,
givna,3,4405,,,
fyrverkerier,3,4406,,,
elbilar,3,4407,,,
behjälplig,3,4408,,,
frmår,3,4409,,,
m,3,4410,,,
88,3,4411,,,
bostadspolitiken,3,4412,,,
samordnad,3,4413,,,
beslutanderätten,3,4414,,,
oroa,3,4415,,,
rånade,3,4416,,,
privilegium,3,4417,,,
inomhus,3,4418,,,
laglydiga,3,4419,,,
samhällsbärande,3,4420,,,
yrkesgrupp,3,4421,,,
lås,3,4422,,,
bom,3,4423,,,
fara,3,4424,,,
polisstationer,3,4425,,,
rapporterar,3,4426,,,
uppvärderas,3,4427,,,
baserade,3,4428,,,
upplevd,3,4429,,,
gärningsman,3,4430,,,
synas,3,4431,,,
utomhus,3,4432,,,
patrullera,3,4433,,,
utvar,3,4434,,,
kännbara,3,4435,,,
domstolar,3,4436,,,
allvarlighet,3,4437,,,
dms,3,4438,,,
säkerställs,3,4439,,,
landstingspolitik,3,4440,,,
72,3,4441,,,
bemtas,3,4442,,,
regionernas,3,4443,,,
vårdgivaren,3,4444,,,
ambulanser,3,4445,,,
patientsäkerhet,3,4446,,,
hospis,3,4447,,,
rrande,3,4448,,,
landstingets,3,4449,,,
barnlshet,3,4450,,,
patientsäkerheten,3,4451,,,
korttidsboenden,3,4452,,,
frigra,3,4453,,,
sjukvårdens,3,4454,,,
befintlig,3,4455,,,
väntetiderna,3,4456,,,
fkortas,3,4457,,,
avskaffande,3,4458,,,
specialist,3,4459,,,
medicinskt,3,4460,,,
livshotande,3,4461,,,
vårdcentralerna,3,4462,,,
hemmen,3,4463,,,
demografiska,3,4464,,,
läkarnas,3,4465,,,
upptas,3,4466,,,
fbättrade,3,4467,,,
mjliggr,3,4468,,,
breder,3,4469,,,
bedrivs,3,4470,,,
självmordsnära,3,4471,,,
beroenden,3,4472,,,
depression,3,4473,,,
vårdplats,3,4474,,,
fyllt,3,4475,,,
aspekter,3,4476,,,
rig,3,4477,,,
e-hälsa,3,4478,,,
minnesmottagningar,3,4479,,,
jämna,3,4480,,,
frutsätter,3,4481,,,
tolkservice,3,4482,,,
orättvist,3,4483,,,
nedsatt,3,4484,,,
slutskede,3,4485,,,
välutbildad,3,4486,,,
avancerad,3,4487,,,
belastning,3,4488,,,
verenskommelser,3,4489,,,
kläm,3,4490,,,
säkras,3,4491,,,
tandvård,3,4492,,,
hjärt-och,3,4493,,,
kärlsjukdomar,3,4494,,,
profylax,3,4495,,,
diagnosticering,3,4496,,,
parodontit,3,4497,,,
tandvårdsenheter,3,4498,,,
beprvad,3,4499,,,
huvud,3,4500,,,
alkoholkonsumtion,3,4501,,,
onskade,3,4502,,,
alltmer,3,4503,,,
välsmakande,3,4504,,,
vinst,3,4505,,,
tidig,3,4506,,,
betingad,3,4507,,,
mammografi,3,4508,,,
kallelser,3,4509,,,
utvecklade,3,4510,,,
serveras,3,4511,,,
tillgängligt,3,4512,,,
tidens,3,4513,,,
miljfrstring,3,4514,,,
tekniken,3,4515,,,
utbildningsnivå,3,4516,,,
harmoniskt,3,4517,,,
fenomen,3,4518,,,
arbetslsa,3,4519,,,
tillgängliggra,3,4520,,,
etablerat,3,4521,,,
härledas,3,4522,,,
kulturarvsturism,3,4523,,,
kulturlandskapet,3,4524,,,
bidragen,3,4525,,,
kulturarvsbevarande,3,4526,,,
verksamheterna,3,4527,,,
kulturens,3,4528,,,
ungdom,3,4529,,,
kravet,3,4530,,,
klassisk,3,4531,,,
barnkultur,3,4532,,,
segregerande,3,4533,,,
hkvalitativ,3,4534,,,
infrastrukturens,3,4535,,,
fändras,3,4536,,,
samhällsekonomiska,3,4537,,,
särprägel,3,4538,,,
tätare,3,4539,,,
fljden,3,4540,,,
arbeten,3,4541,,,
järnvägen,3,4542,,,
servicepersonal,3,4543,,,
väntetiden,3,4544,,,
historisk,3,4545,,,
brytas,3,4546,,,
skattebetalarnas,3,4547,,,
strid,3,4548,,,
konstruktiv,3,4549,,,
kvalitetskraven,3,4550,,,
uppbära,3,4551,,,
huvudansvaret,3,4552,,,
skattefinansierat,3,4553,,,
frsiktighet,3,4554,,,
locka,3,4555,,,
fretagskluster,3,4556,,,
hanterbar,3,4557,,,
tillskjuta,3,4558,,,
anställs,3,4559,,,
deltidsanställda,3,4560,,,
hsta,3,4561,,,
felaktiga,3,4562,,,
låter,3,4563,,,
anställas,3,4564,,,
formell,3,4565,,,
särbehandlas,3,4566,,,
läggning,3,4567,,,
bemta,3,4568,,,
miljänsyn,3,4569,,,
mängden,3,4570,,,
fundament,3,4571,,,
kopplingen,3,4572,,,
samhällsbygget,3,4573,,,
hunnit,3,4574,,,
terrornätverk,3,4575,,,
anska,3,4576,,,
återkallas,3,4577,,,
balanserade,3,4578,,,
arbetstillstånd,3,4579,,,
mjliggrs,3,4580,,,
sks,3,4581,,,
